Account Number,Product Name,Account Limit,Account Status,Branch name,Digital Products,CIF,Relationship,NIC,Currency
4454678393,Credit Card - Gold Visa,1223901,Active,Araiyampathy,B- App,7346523273,Individual,734652327334551V,LKR
4454678394,Credit Card - Gold Visa,1224001,Active,Batticaloa Town,B- App,4221534342,Joint,422153434234568V,LKR
4454678395,Debit Card - Gold Visa,1224101,Non Active,Independent Square,B- App,4639845463,Joint,463984546334585V,LKR
4454678396,Debit Card - Gold Visa,1224201,Non Active,Upcott,B- App,7229456572,Joint,722945657234602V,LKR
4454678397,Credit Card - Gold Visa,1224301,Active,Wilgamuwa,B- App,8491767684,Individual,849176768434619V,LKR
4454678398,Credit Card - Gold Visa,1224401,Active,Addalachchenai,B- App,8609078786,Individual,860907878634636V,LKR
4454678399,Credit Card - Gold Visa,1224501,Active,Alankerny,B- App,2027789820,Individual,202778982034653V,LKR
4454678400,Credit Card - Gold Visa,1224601,Active,Wilgamuwa,B- App,4178890941,Individual,417889094134670V,LKR
4454678401,Credit Card - Gold Visa,1224701,Active,Addalachchenai,C- App,1547312154,Individual,154731215434687V,LKR
4454678402,Credit Card - Gold Visa,1224801,Active,Alankerny,B- App,2509623250,Individual,250962325034704V,LKR
4454678403,Credit Card - Gold Visa,1224901,Active,Araiyampathy,B- App,4227034342,Individual,422703434234721V,LKR
4454678404,Credit Card - Gold Visa,1225001,Active,Batticaloa Town,D- Dep,7039145470,Joint,703914547034738V,LKR
4454678405,Debit Card - Gold Visa,1225101,Non Active,Independent Square,B- App,5483756554,Joint,548375655434755V,LKR
4454678406,Debit Card - Gold Visa,1225201,Non Active,Upcott,B- App,5245367652,Joint,524536765234772V,LKR
4454678407,Credit Card - Gold Visa,1225301,Active,Wilgamuwa,I- Hus,7751378775,Individual,775137877534789V,LKR
4454678408,Credit Card - Gold Visa,1225401,Active,Addalachchenai,B- App,8254889882,Individual,825488988234806V,LKR
4454678409,Credit Card - Gold Visa,1225501,Active,Alankerny,B- App,948090948,Individual,94809094834823V,LKR
4454678410,Credit Card - Gold Visa,1225601,Active,Alankerny,B- App,1758712175,Individual,175871217534840V,LKR
4454678411,Credit Card - Gold Visa,1225701,Active,Araiyampathy,B- App,2384423238,Individual,238442323834857V,LKR
4454678412,Credit Card - Gold Visa,1225801,Active,Batticaloa Town,B- App,3852934385,Joint,385293438534874V,LKR
4454678413,Debit Card - Gold Visa,1225901,Non Active,Independent Square,B- App,3408745434,Joint,340874543434891V,LKR
4454678414,Debit Card - Gold Visa,1226001,Non Active,Upcott,B- App,5807356580,Joint,580735658034908V,LKR
4454678415,Credit Card - Gold Visa,1226101,Active,Wilgamuwa,B- App,6576967657,Individual,657696765734925V,LKR
4454678416,Credit Card - Gold Visa,1226201,Active,Addalachchenai,B- App,8660178786,Individual,866017878634942V,LKR
4454678417,Credit Card - Gold Visa,1226301,Active,Alankerny,B- App,9226289892,Individual,922628989234959V,LKR
4454678418,Credit Card - Gold Visa,1226401,Active,Wilgamuwa,B- App,9757090975,Individual,975709097534976V,LKR
4454678419,Credit Card - Gold Visa,1226501,Active,Addalachchenai,C- App,2134712134,Individual,213471213434993V,LKR
4454678420,Credit Card - Gold Visa,1226601,Active,Alankerny,B- App,2823223282,Individual,282322328235010V,LKR
4454678421,Credit Card - Gold Visa,1226701,Active,Araiyampathy,B- App,3706234370,Individual,370623437035027V,LKR
4454678422,Credit Card - Gold Visa,1226801,Active,Batticaloa Town,D- Dep,1936545419,Joint,193654541935044V,LKR
4454678423,Debit Card - Gold Visa,1226901,Non Active,Independent Square,B- App,5170756517,Joint,517075651735061V,LKR
4454678424,Debit Card - Gold Visa,1227001,Non Active,Upcott,B- App,6877467687,Joint,687746768735078V,LKR
4454678425,Credit Card - Gold Visa,1227101,Active,Wilgamuwa,I- Hus,8792578792,Individual,879257879235095V,LKR
4454678426,Credit Card - Gold Visa,1227201,Active,Addalachchenai,B- App,9867889867,Individual,986788986735112V,LKR
4454678427,Credit Card - Gold Visa,1227301,Active,Alankerny,B- App,2910390929,Individual,291039092935129V,LKR
4454678428,Credit Card - Gold Visa,1227401,Active,Alankerny,B- App,1738112173,Individual,173811217335146V,LKR
4454678429,Credit Card - Gold Visa,1227501,Active,Araiyampathy,B- App,2923123292,Individual,292312329235163V,LKR
4454678430,Credit Card - Gold Visa,1227601,Active,Batticaloa Town,B- App,6699634366,Joint,669963436635180V,LKR
4454678431,Debit Card - Gold Visa,1227701,Non Active,Independent Square,B- App,4537245445,Joint,453724544535197V,LKR
4454678432,Debit Card - Gold Visa,1227801,Non Active,Upcott,B- App,7128356571,Joint,712835657135214V,LKR
4454678433,Credit Card - Gold Visa,1227901,Active,Wilgamuwa,B- App,7933967679,Individual,793396767935231V,LKR
4454678434,Credit Card - Gold Visa,1228001,Active,Addalachchenai,B- App,7257978725,Individual,725797872535248V,LKR
4454678435,Credit Card - Gold Visa,1228101,Active,Alankerny,B- App,8454289845,Individual,845428984535265V,LKR
4454678436,Credit Card - Gold Visa,1228201,Active,Wilgamuwa,B- App,9773390977,Individual,977339097735282V,LKR
4454678437,Credit Card - Gold Visa,1228301,Active,Addalachchenai,C- App,6896612168,Individual,689661216835299V,LKR
4454678438,Credit Card - Gold Visa,1228401,Active,Alankerny,B- App,2990823299,Individual,299082329935316V,LKR
4454678439,Credit Card - Gold Visa,1228501,Active,Araiyampathy,B- App,8604834386,Individual,860483438635333V,LKR
4454678440,Credit Card - Gold Visa,1228601,Active,Batticaloa Town,D- Dep,3024945430,Joint,302494543035350V,LKR
4454678441,Debit Card - Gold Visa,1228701,Non Active,Independent Square,B- App,5318756531,Joint,531875653135367V,LKR
4454678442,Debit Card - Gold Visa,1228801,Non Active,Upcott,B- App,7215967672,Joint,721596767235384V,LKR
4454678443,Credit Card - Gold Visa,1228901,Active,Wilgamuwa,I- Hus,7338478773,Individual,733847877335401V,LKR
4454678444,Credit Card - Gold Visa,1229001,Active,Addalachchenai,B- App,5166489851,Individual,516648985135418V,LKR
4454678445,Credit Card - Gold Visa,1229101,Active,Alankerny,B- App,959790959,Individual,95979095935435V,LKR
4454678446,Credit Card - Gold Visa,1229201,Active,Alankerny,B- App,1122212112,Individual,112221211235452V,LKR
4454678447,Credit Card - Gold Visa,1229301,Active,Araiyampathy,B- App,4167723241,Individual,416772324135469V,LKR
4454678448,Credit Card - Gold Visa,1229401,Active,Batticaloa Town,B- App,8098134380,Joint,809813438035486V,LKR
4454678449,Debit Card - Gold Visa,1229501,Non Active,Independent Square,B- App,4798245479,Joint,479824547935503V,LKR
4454678450,Debit Card - Gold Visa,1229601,Non Active,Upcott,B- App,5130256513,Joint,513025651335520V,LKR
4454678451,Credit Card - Gold Visa,1229701,Active,Wilgamuwa,B- App,6844967684,Individual,684496768435537V,LKR
4454678452,Credit Card - Gold Visa,1229801,Active,Addalachchenai,B- App,8799278787,Individual,879927878735554V,LKR
4454678453,Credit Card - Gold Visa,1229901,Active,Alankerny,B- App,8946989889,Individual,894698988935571V,LKR
4454678454,Credit Card - Gold Visa,1230001,Active,Wilgamuwa,B- App,6187767618,Individual,618776761835588V,LKR
4454678455,Credit Card - Gold Visa,1230101,Active,Addalachchenai,C- App,5549278755,Individual,554927875535605V,LKR
4454678456,Credit Card - Gold Visa,1230201,Active,Alankerny,B- App,4909489849,Individual,490948984935622V,LKR
4454678457,Credit Card - Gold Visa,1230301,Active,Araiyampathy,B- App,1896190918,Individual,189619091835639V,LKR
4454678458,Credit Card - Gold Visa,1230401,Active,Batticaloa Town,D- Dep,1284212128,Joint,128421212835656V,LKR
4454678459,Debit Card - Gold Visa,1230501,Non Active,Independent Square,B- App,2187023218,Joint,218702321835673V,LKR
4454678460,Debit Card - Gold Visa,1230601,Non Active,Upcott,B- App,5963834359,Joint,596383435935690V,LKR
4454678461,Credit Card - Gold Visa,1230701,Active,Wilgamuwa,I- Hus,2075945420,Individual,207594542035707V,LKR
4454678462,Credit Card - Gold Visa,1230801,Active,Addalachchenai,B- App,7489656574,Individual,748965657435724V,LKR
4454678463,Credit Card - Gold Visa,1230901,Active,Alankerny,B- App,1694526541,Individual,169452654135741V,LKR
4454678464,Credit Card - Gold Visa,1231001,Active,Alankerny,B- App,4043704918,Individual,404370491835758V,LKR
4454678465,Credit Card - Gold Visa,1231101,Active,Araiyampathy,B- App,8985289852,Individual,898528985235775V,LKR
4454678466,Credit Card - Gold Visa,1231201,Active,Batticaloa Town,B- App,9896290989,Joint,989629098935792V,LKR
4454678467,Debit Card - Gold Visa,1231301,Non Active,Independent Square,B- App,3319900568,Joint,331990056835809V,LKR
4454678468,Debit Card - Gold Visa,1231401,Non Active,Upcott,B- App,3711811692,Joint,371181169235826V,LKR
4454678469,Credit Card - Gold Visa,1231501,Active,Wilgamuwa,B- App,4384134384,Individual,438413438435843V,LKR
4454678470,Credit Card - Gold Visa,1231601,Active,Addalachchenai,B- App,4971845497,Individual,497184549735860V,LKR
4454678471,Credit Card - Gold Visa,1231701,Active,Alankerny,B- App,3254756532,Individual,325475653235877V,LKR
4454678472,Credit Card - Gold Visa,1231801,Active,Wilgamuwa,B- App,9352067693,Individual,935206769335894V,LKR
4454678473,Credit Card - Gold Visa,1231901,Active,Addalachchenai,C- App,8124078781,Individual,812407878135911V,LKR
4454678474,Credit Card - Gold Visa,1232001,Active,Alankerny,B- App,4518689845,Individual,451868984535928V,LKR
4454678475,Credit Card - Gold Visa,1232101,Active,Araiyampathy,B- App,9520790952,Individual,952079095235945V,LKR
4454678476,Credit Card - Gold Visa,1232201,Active,Batticaloa Town,D- Dep,1208312120,Joint,120831212035962V,LKR
4454678477,Debit Card - Gold Visa,1232301,Non Active,Independent Square,B- App,3123223231,Joint,312322323135979V,LKR
4454678478,Debit Card - Gold Visa,1232401,Non Active,Upcott,B- App,3758634375,Joint,375863437535996V,LKR
4454678479,Credit Card - Gold Visa,1232501,Active,Wilgamuwa,I- Hus,7815145478,Individual,781514547836013V,LKR
4454678480,Credit Card - Gold Visa,1232601,Active,Addalachchenai,B- App,5982056598,Individual,598205659836030V,LKR
4454678481,Credit Card - Gold Visa,1232701,Active,Alankerny,B- App,9390367693,Individual,939036769336047V,LKR
4454678482,Credit Card - Gold Visa,1232801,Active,Alankerny,B- App,7872478724,Individual,787247872436064V,LKR
4454678483,Credit Card - Gold Visa,1232901,Active,Araiyampathy,B- App,8982589825,Individual,898258982536081V,LKR
4454678484,Credit Card - Gold Visa,1233001,Active,Batticaloa Town,B- App,8580190985,Joint,858019098536098V,LKR
4454678485,Debit Card - Gold Visa,1233101,Non Active,Independent Square,B- App,433330766,Joint,43333076636115V,LKR
4454678486,Debit Card - Gold Visa,1233201,Non Active,Upcott,B- App,1867941842,Joint,186794184236132V,LKR
4454678487,Credit Card - Gold Visa,1233301,Active,Wilgamuwa,B- App,5829134358,Individual,582913435836149V,LKR
4454678488,Credit Card - Gold Visa,1233401,Active,Addalachchenai,B- App,4958645449,Individual,495864544936166V,LKR
4454678489,Credit Card - Gold Visa,1233501,Active,Alankerny,B- App,5187756518,Individual,518775651836183V,LKR
4454678490,Credit Card - Gold Visa,1233601,Active,Wilgamuwa,B- App,5549267655,Individual,554926765536200V,LKR
4454678491,Credit Card - Gold Visa,1233701,Active,Addalachchenai,C- App,4909478749,Individual,490947874936217V,LKR
4454678492,Credit Card - Gold Visa,1233801,Active,Alankerny,B- App,1896189818,Individual,189618981836234V,LKR
4454678493,Credit Card - Gold Visa,1233901,Active,Araiyampathy,B- App,9284290928,Individual,928429092836251V,LKR
4454678494,Credit Card - Gold Visa,1234001,Active,Batticaloa Town,D- Dep,1187012118,Joint,118701211836268V,LKR
4454678495,Debit Card - Gold Visa,1234101,Non Active,Independent Square,B- App,5963823259,Joint,596382325936285V,LKR
4454678496,Debit Card - Gold Visa,1234201,Non Active,Upcott,B- App,2075934320,Joint,207593432036302V,LKR
4454678497,Credit Card - Gold Visa,1234301,Active,Wilgamuwa,I- Hus,7489645474,Individual,748964547436319V,LKR
4454678498,Credit Card - Gold Visa,1234401,Active,Addalachchenai,B- App,1694515441,Individual,169451544136336V,LKR
4454678499,Credit Card - Gold Visa,1234501,Active,Alankerny,B- App,4043693818,Individual,404369381836353V,LKR
4454678500,Credit Card - Gold Visa,1234601,Active,Alankerny,B- App,7875278752,Individual,787527875236370V,LKR
4454678501,Credit Card - Gold Visa,1234701,Active,Araiyampathy,B- App,8896289889,Individual,889628988936387V,LKR
4454678502,Credit Card - Gold Visa,1234801,Active,Batticaloa Town,B- App,928190928,Joint,92819092836404V,LKR
4454678503,Debit Card - Gold Visa,1234901,Non Active,Independent Square,B- App,1520012152,Joint,152001215236421V,LKR
4454678504,Debit Card - Gold Visa,1235001,Non Active,Upcott,B- App,3284123284,Joint,328412328436438V,LKR
4454678505,Credit Card - Gold Visa,1235101,Active,Wilgamuwa,B- App,3971834397,Individual,397183439736455V,LKR
4454678506,Credit Card - Gold Visa,1235201,Active,Addalachchenai,B- App,3254745432,Individual,325474543236472V,LKR
4454678507,Credit Card - Gold Visa,1235301,Active,Alankerny,B- App,9352056593,Individual,935205659336489V,LKR
4454678508,Credit Card - Gold Visa,1235401,Active,Wilgamuwa,B- App,8124067681,Individual,812406768136506V,LKR
4454678509,Credit Card - Gold Visa,1235501,Active,Addalachchenai,C- App,4518678745,Individual,451867874536523V,LKR
4454678510,Credit Card - Gold Visa,1235601,Active,Alankerny,B- App,8520789852,Individual,852078985236540V,LKR
4454678511,Credit Card - Gold Visa,1235701,Active,Araiyampathy,B- App,9208390920,Individual,920839092036557V,LKR
4454678512,Credit Card - Gold Visa,1235801,Active,Batticaloa Town,D- Dep,2313935443,Joint,231393544336574V,LKR
4454678513,Debit Card - Gold Visa,1235901,Non Active,Independent Square,B- App,1949346587,Joint,194934658736591V,LKR
4454678514,Debit Card - Gold Visa,1236001,Non Active,Upcott,B- App,7815134378,Joint,781513437836608V,LKR
4454678515,Credit Card - Gold Visa,1236101,Active,Wilgamuwa,I- Hus,4982045498,Individual,498204549836625V,LKR
4454678516,Credit Card - Gold Visa,1236201,Active,Addalachchenai,B- App,9390356593,Individual,939035659336642V,LKR
4454678517,Credit Card - Gold Visa,1236301,Active,Alankerny,B- App,8859167688,Individual,885916768836659V,LKR
4454678518,Credit Card - Gold Visa,1236401,Active,Alankerny,B- App,7624878762,Individual,762487876236676V,LKR
4454678519,Credit Card - Gold Visa,1236501,Active,Araiyampathy,B- App,8404389840,Individual,840438984036693V,LKR
4454678520,Credit Card - Gold Visa,1236601,Active,Batticaloa Town,B- App,9622490962,Joint,962249096236710V,LKR
4454678521,Debit Card - Gold Visa,1236701,Non Active,Independent Square,B- App,1155512115,Joint,115551211536727V,LKR
4454678522,Debit Card - Gold Visa,1236801,Non Active,Upcott,B- App,7346523273,Joint,734652327336744V,LKR
4454678523,Credit Card - Gold Visa,1236901,Active,Wilgamuwa,B- App,4221534342,Individual,422153434236761V,LKR
4454678524,Credit Card - Gold Visa,1237001,Active,Addalachchenai,B- App,4639845463,Individual,463984546336778V,LKR
4454678525,Credit Card - Gold Visa,1237101,Active,Alankerny,B- App,7229456572,Individual,722945657236795V,LKR
4454678526,Credit Card - Gold Visa,1237201,Active,Wilgamuwa,B- App,8491767684,Individual,849176768436812V,LKR
4454678527,Credit Card - Gold Visa,1237301,Active,Addalachchenai,C- App,8609078786,Individual,860907878636829V,LKR
4454678528,Credit Card - Gold Visa,1237401,Active,Alankerny,B- App,2027789820,Individual,202778982036846V,LKR
4454678529,Credit Card - Gold Visa,1237501,Active,Araiyampathy,B- App,4178890941,Individual,417889094136863V,LKR
4454678530,Credit Card - Gold Visa,1237601,Active,Batticaloa Town,D- Dep,1547312154,Joint,154731215436880V,LKR
4454678531,Debit Card - Gold Visa,1237701,Non Active,Independent Square,B- App,2509623250,Joint,250962325036897V,LKR
4454678532,Debit Card - Gold Visa,1237801,Non Active,Upcott,B- App,4227034342,Joint,422703434236914V,LKR
4454678533,Credit Card - Gold Visa,1237901,Active,Wilgamuwa,I- Hus,7039145470,Individual,703914547036931V,LKR
4454678534,Credit Card - Gold Visa,1238001,Active,Addalachchenai,B- App,5483756554,Individual,548375655436948V,LKR
4454678535,Credit Card - Gold Visa,1238101,Active,Alankerny,B- App,5245367652,Individual,524536765236965V,LKR
4454678536,Credit Card - Gold Visa,1238201,Active,Alankerny,B- App,7751378775,Individual,775137877536982V,LKR
4454678537,Credit Card - Gold Visa,1238301,Active,Araiyampathy,B- App,8254889882,Individual,825488988236999V,LKR
4454678538,Credit Card - Gold Visa,1238401,Active,Batticaloa Town,B- App,948090948,Joint,94809094837016V,LKR
4454678539,Debit Card - Gold Visa,1238501,Non Active,Independent Square,B- App,1758712175,Joint,175871217537033V,LKR
4454678540,Debit Card - Gold Visa,1238601,Non Active,Upcott,B- App,2384423238,Joint,238442323837050V,LKR
4454678541,Credit Card - Gold Visa,1238701,Active,Wilgamuwa,B- App,3852934385,Individual,385293438537067V,LKR
4454678542,Credit Card - Gold Visa,1238801,Active,Addalachchenai,B- App,3408745434,Individual,340874543437084V,LKR
4454678543,Credit Card - Gold Visa,1238901,Active,Alankerny,B- App,5807356580,Individual,580735658037101V,LKR
4454678544,Credit Card - Gold Visa,1239001,Active,Wilgamuwa,B- App,6576967657,Individual,657696765737118V,LKR
4454678545,Credit Card - Gold Visa,1239101,Active,Addalachchenai,C- App,8660178786,Individual,866017878637135V,LKR
4454678546,Credit Card - Gold Visa,1239201,Active,Alankerny,B- App,9226289892,Individual,922628989237152V,LKR
4454678547,Credit Card - Gold Visa,1239301,Active,Araiyampathy,B- App,6187767618,Individual,618776761837169V,LKR
4454678548,Credit Card - Gold Visa,1239401,Active,Batticaloa Town,D- Dep,5549278755,Joint,554927875537186V,LKR
4454678549,Debit Card - Gold Visa,1239501,Non Active,Independent Square,B- App,4909489849,Joint,490948984937203V,LKR
4454678550,Debit Card - Gold Visa,1239601,Non Active,Upcott,B- App,1896190918,Joint,189619091837220V,LKR
4454678551,Credit Card - Gold Visa,1239701,Active,Wilgamuwa,I- Hus,1284212128,Individual,128421212837237V,LKR
